"max_iters","gamma","categorical_subsets","standardize","nan_threshold_percentage","nan_replacement_type","extrema_clip_percentage","non_informative_threshold","feature_augmentation","poly_max_degree","ihs","sine","sinh","cosine","cosh","exp","abs","seed","test_accuracies"
0,1.0,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
0,1.0,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
0,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
0,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
0,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
0,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
0,1.0,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
0,1.0,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
200,0.0001,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
200,0.0001,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
200,0.0001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
200,0.0001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
200,0.0001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
200,0.0001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
200,0.0001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
200,0.0001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
200,0.001,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.68, 0.654, 0.644, 0.68, 0.674, 0.7]"
200,0.001,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.68, 0.654, 0.644, 0.68, 0.674, 0.7]"
200,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.68, 0.654, 0.644, 0.68, 0.674, 0.7]"
200,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.68, 0.654, 0.644, 0.68, 0.674, 0.7]"
200,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.648, 0.662, 0.702, 0.674, 0.68, 0.656, 0.644, 0.68, 0.674, 0.7]"
200,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.648, 0.664, 0.702, 0.674, 0.68, 0.658, 0.644, 0.682, 0.674, 0.704]"
200,0.001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.648, 0.662, 0.702, 0.674, 0.68, 0.656, 0.644, 0.68, 0.674, 0.7]"
200,0.001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.648, 0.664, 0.702, 0.674, 0.68, 0.658, 0.644, 0.682, 0.674, 0.704]"
200,0.01,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.706, 0.706, 0.744, 0.728, 0.766, 0.726, 0.688, 0.756, 0.718, 0.752]"
200,0.01,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.704, 0.706, 0.744, 0.728, 0.766, 0.726, 0.69, 0.756, 0.718, 0.752]"
200,0.01,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.706, 0.706, 0.744, 0.728, 0.766, 0.726, 0.688, 0.756, 0.718, 0.752]"
200,0.01,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.704, 0.706, 0.744, 0.728, 0.766, 0.726, 0.69, 0.756, 0.718, 0.752]"
200,0.01,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.696, 0.708, 0.768, 0.748, 0.772, 0.738, 0.706, 0.758, 0.722, 0.762]"
200,0.01,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.698, 0.716, 0.768, 0.746, 0.774, 0.73, 0.704, 0.756, 0.724, 0.762]"
200,0.01,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.696, 0.708, 0.768, 0.748, 0.772, 0.738, 0.706, 0.758, 0.722, 0.762]"
200,0.01,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.698, 0.716, 0.768, 0.746, 0.774, 0.73, 0.704, 0.756, 0.724, 0.762]"
200,0.1,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.758, 0.694, 0.758, 0.754, 0.766, 0.754, 0.72, 0.742, 0.74, 0.748]"
200,0.1,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.76, 0.694, 0.758, 0.754, 0.766, 0.754, 0.72, 0.742, 0.74, 0.748]"
200,0.1,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.758, 0.694, 0.758, 0.754, 0.766, 0.754, 0.72, 0.742, 0.74, 0.748]"
200,0.1,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.76, 0.694, 0.758, 0.754, 0.766, 0.754, 0.72, 0.742, 0.74, 0.748]"
200,0.1,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.752, 0.708, 0.782, 0.76, 0.776, 0.766, 0.728, 0.748, 0.754, 0.768]"
200,0.1,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.75, 0.71, 0.782, 0.76, 0.776, 0.766, 0.728, 0.748, 0.752, 0.768]"
200,0.1,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.752, 0.708, 0.782, 0.76, 0.776, 0.766, 0.728, 0.748, 0.754, 0.768]"
200,0.1,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.75, 0.71, 0.782, 0.76, 0.776, 0.766, 0.728, 0.748, 0.752, 0.768]"
200,1.0,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.366, 0.372, 0.332, 0.312, 0.344, 0.382, 0.402, 0.31, 0.376, 0.316]"
200,1.0,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.364, 0.37, 0.332, 0.316, 0.344, 0.386, 0.398, 0.316, 0.374, 0.32]"
200,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.366, 0.372, 0.332, 0.312, 0.344, 0.382, 0.402, 0.31, 0.376, 0.316]"
200,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.364, 0.37, 0.332, 0.316, 0.344, 0.386, 0.398, 0.316, 0.374, 0.32]"
200,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.368, 0.364, 0.328, 0.316, 0.342, 0.388, 0.4, 0.302, 0.374, 0.318]"
200,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.362, 0.352, 0.33, 0.31, 0.336, 0.384, 0.392, 0.302, 0.372, 0.316]"
200,1.0,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.368, 0.364, 0.328, 0.316, 0.342, 0.388, 0.4, 0.302, 0.374, 0.318]"
200,1.0,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.362, 0.352, 0.33, 0.31, 0.336, 0.384, 0.392, 0.302, 0.372, 0.316]"
400,0.0001,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
400,0.0001,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
400,0.0001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
400,0.0001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
400,0.0001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
400,0.0001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
400,0.0001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
400,0.0001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
400,0.001,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.648, 0.664, 0.702, 0.674, 0.678, 0.66, 0.648, 0.684, 0.668, 0.702]"
400,0.001,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.648, 0.664, 0.702, 0.674, 0.678, 0.66, 0.648, 0.684, 0.668, 0.702]"
400,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.648, 0.664, 0.702, 0.674, 0.678, 0.66, 0.648, 0.684, 0.668, 0.702]"
400,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.648, 0.664, 0.702, 0.674, 0.678, 0.66, 0.648, 0.684, 0.668, 0.702]"
400,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.648, 0.674, 0.714, 0.684, 0.688, 0.67, 0.66, 0.7, 0.678, 0.722]"
400,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.65, 0.676, 0.714, 0.688, 0.692, 0.67, 0.662, 0.7, 0.682, 0.724]"
400,0.001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.648, 0.674, 0.714, 0.684, 0.688, 0.67, 0.66, 0.7, 0.678, 0.722]"
400,0.001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.65, 0.676, 0.714, 0.688, 0.692, 0.67, 0.662, 0.7, 0.682, 0.724]"
400,0.01,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.746, 0.698, 0.754, 0.748, 0.768, 0.732, 0.698, 0.744, 0.728, 0.752]"
400,0.01,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.746, 0.698, 0.752, 0.748, 0.768, 0.732, 0.698, 0.744, 0.728, 0.752]"
400,0.01,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.746, 0.698, 0.754, 0.748, 0.768, 0.732, 0.698, 0.744, 0.728, 0.752]"
400,0.01,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.746, 0.698, 0.752, 0.748, 0.768, 0.732, 0.698, 0.744, 0.728, 0.752]"
400,0.01,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.72, 0.714, 0.77, 0.744, 0.778, 0.746, 0.708, 0.76, 0.742, 0.764]"
400,0.01,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.72, 0.714, 0.77, 0.744, 0.78, 0.746, 0.708, 0.76, 0.742, 0.764]"
400,0.01,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.72, 0.714, 0.77, 0.744, 0.778, 0.746, 0.708, 0.76, 0.742, 0.764]"
400,0.01,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.72, 0.714, 0.77, 0.744, 0.78, 0.746, 0.708, 0.76, 0.742, 0.764]"
400,0.1,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.754, 0.696, 0.762, 0.754, 0.766, 0.764, 0.724, 0.75, 0.74, 0.746]"
400,0.1,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.756, 0.696, 0.762, 0.754, 0.766, 0.764, 0.724, 0.75, 0.74, 0.746]"
400,0.1,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.754, 0.696, 0.762, 0.754, 0.766, 0.764, 0.724, 0.75, 0.74, 0.746]"
400,0.1,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.756, 0.696, 0.762, 0.754, 0.766, 0.764, 0.724, 0.75, 0.74, 0.746]"
400,0.1,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.748, 0.714, 0.782, 0.756, 0.772, 0.774, 0.728, 0.75, 0.748, 0.764]"
400,0.1,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.748, 0.714, 0.782, 0.756, 0.774, 0.774, 0.728, 0.75, 0.748, 0.762]"
400,0.1,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.748, 0.714, 0.782, 0.756, 0.772, 0.774, 0.728, 0.75, 0.748, 0.764]"
400,0.1,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.748, 0.714, 0.782, 0.756, 0.774, 0.774, 0.728, 0.75, 0.748, 0.762]"
400,1.0,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.366, 0.372, 0.332, 0.312, 0.344, 0.382, 0.402, 0.31, 0.376, 0.316]"
400,1.0,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.364, 0.37, 0.332, 0.316, 0.344, 0.386, 0.398, 0.316, 0.374, 0.32]"
400,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.366, 0.372, 0.332, 0.312, 0.344, 0.382, 0.402, 0.31, 0.376, 0.316]"
400,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.364, 0.37, 0.332, 0.316, 0.344, 0.386, 0.398, 0.316, 0.374, 0.32]"
400,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.368, 0.364, 0.328, 0.316, 0.342, 0.388, 0.4, 0.302, 0.374, 0.318]"
400,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
